OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,TYPE,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,ST_FIPS,OWNER,BEDS,TRAUMA,HELIPAD
305,17545409,MIAMI VALLEY HOSPITAL,ONE WYOMING STREET,DAYTON,OH,45409,GENERAL ACUTE CARE,883,MONTGOMERY,39113,USA,39.7448932,-84.18590861,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,2018-08-10T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.miamivalleyhospital.org,39,NON-PROFIT,883,LEVEL I,Y
306,8398225,PEACEHEALTH ST. JOSEPH HOSPITAL,2901 SQUALICUM PARKWAY,BELLINGHAM,WA,98225,GENERAL ACUTE CARE,253,WHATCOM,53073,USA,48.77326836,-122.4729794,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,https://www.peacehealth.org/st-joseph-medical-center,53,NON-PROFIT,253,LEVEL II,Y
307,498438,US AIR FORCE HOSPITAL 92ND MEDICAL GROUP,701 HOSPITAL LOOP,FAIRCHILD AIR FORCE,WA,98438,MILITARY,48,SPOKANE,53063,USA,47.63941604,-117.6452753,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY,2014-02-12T00:00:00.000Z,NOT AVAILABLE,53,GOVERNMENT - FEDERAL,48,NOT AVAILABLE,N
308,3599210,DEACONESS MEDICAL CENTER,800 WEST FIFTH AVENUE,SPOKANE,WA,99210,GENERAL ACUTE CARE,307,SPOKANE,53063,USA,47.65180024,-117.4234361,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,www.deaconessspokane.com/,53,NON-PROFIT,307,LEVEL III,Y
309,3999216,VALLEY HOSPITAL AND MEDICAL CENTER,12606 MISSION AVE E,SPOKANE,WA,99216,GENERAL ACUTE CARE,123,SPOKANE,53063,USA,47.67076432,-117.2354709,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,www.spokanevalleyhospital.com,53,PROPRIETARY,123,LEVEL III,Y
310,5298223,CASCADE VALLEY HOSPITAL,330 STILLAGUAMISH AVE S,ARLINGTON,WA,98223,GENERAL ACUTE CARE,48,SNOHOMISH,53061,USA,48.18891955,-122.1189458,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.cascadevalley.org,53,GOVERNMENT - DISTRICT/AUTHORITY,48,LEVEL IV,Y
311,5398206,PROVIDENCE REGIONAL MEDICAL CENTER  - COLBY,1321 COLBY AVE,EVERETT,WA,98206,GENERAL ACUTE CARE,395,SNOHOMISH,53061,USA,47.99989375,-122.2057095,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.providence.org,53,NON-PROFIT,395,NOT AVAILABLE,Y
312,10598272,EVERGREEN HEALTH MONROE,14701 179TH AVE SE,MONROE,WA,98272,GENERAL ACUTE CARE,72,SNOHOMISH,53061,USA,47.86421992,-121.9897996,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,https://www.evergreenhealth.com/about-evergreenhealth-monroe,53,GOVERNMENT - DISTRICT/AUTHORITY,72,LEVEL IV,N
313,11398506,PROVIDENCE ST. PETER HOSPITAL,413 LILLY RD NE,OLYMPIA,WA,98506,GENERAL ACUTE CARE,364,THURSTON,53067,USA,47.05294191,-122.8473864,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.providence.org,53,NON-PROFIT,364,LEVEL III,Y
314,8199114,PROVIDENCE MOUNT CARMEL HOSPITAL,982 E COLUMBIA AVE,COLVILLE,WA,99114,CRITICAL ACCESS,25,STEVENS,53065,USA,48.54067179,-117.8927485,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.providence.org,53,NON-PROFIT,25,LEVEL IV,Y
315,7698520,GRAYS HARBOR COMMUNITY HOSPITAL,915 ANDERSON DR,ABERDEEN,WA,98520,GENERAL ACUTE CARE,105,GRAYS HARBOR,53027,USA,46.97923558,-123.847186,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,www.ghchwa.org,53,NON-PROFIT,105,LEVEL III,Y
316,6798848,QUINCY VALLEY MEDICAL CENTER,908 10TH AVE SW,QUINCY,WA,98848,CRITICAL ACCESS,25,GRANT,53025,USA,47.2309067,-119.8681722,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,www.quincyhospital.org,53,GOVERNMENT - DISTRICT/AUTHORITY,25,LEVEL IV,Y
317,7398823,COLUMBIA BASIN HOSPITAL,200 NAT WASHINGTON WAY,EPHRATA,WA,98823,CRITICAL ACCESS,86,GRANT,53025,USA,47.31449422,-119.5464277,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,www.columbiabasinhospital.org/,53,GOVERNMENT - DISTRICT/AUTHORITY,86,LEVEL V,Y
318,8498837,SAMARITAN HEALTHCARE,801 E. WHEELER RD,MOSES LAKE,WA,98837,GENERAL ACUTE CARE,50,GRANT,53025,USA,47.12816325,-119.2651887,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.samaritanhealthcare.com/,53,GOVERNMENT - DISTRICT/AUTHORITY,50,LEVEL III,Y
319,2999336,TRIOS WOMEN'S AND CHILDREN'S HOSPITAL,900 AUBURN ST S,KENNEWICK,WA,99336,GENERAL ACUTE CARE,119,BENTON,53005,USA,46.19924546,-119.1192167,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.trioshealth.org,53,GOVERNMENT - DISTRICT/AUTHORITY,119,"LEVEL III, LEVEL III PEDIATRIC",Y
320,35579408,COVENANT CHILDREN'S HOSPITAL,4015 22ND PLACE,LUBBOCK,TX,79410,CHILDREN,73,LUBBOCK,48303,USA,33.57340325,-101.900592,622110,"CHILDREN'S HOSPITALS, GENERAL",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2018-08-11T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.covenanthealth.org/About-Us/Facilities/Childrens-Hospital.aspx,48,NON-PROFIT,73,LEVEL II,Y
321,4598105,SEATTLE CHILDREN'S HOSPITAL,4800 SANDPOINT WAY NE,SEATTLE,WA,98105,CHILDREN,250,KING,53033,USA,47.66256824,-122.282083,622110,"CHILDREN'S HOSPITALS, GENERAL",https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,www.seattlechildrens.org,53,NON-PROFIT,250,LEVEL I PEDIATRIC,Y
322,5498033,EVERGREEN HOSPITAL MEDICAL CENTER,12040 128TH ST NE,KIRKLAND,WA,98033,GENERAL ACUTE CARE,242,KING,53033,USA,47.71589109,-122.1784012,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,www.evergreenhospital.org,53,GOVERNMENT - DISTRICT/AUTHORITY,242,LEVEL III,N
323,5798055,UW MEDICINE VALLEY MEDICAL CENTER,400 43RD ST S,RENTON,WA,98055,GENERAL ACUTE CARE,303,KING,53033,USA,47.44277805,-122.2139653,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,www.valleymed.org,53,GOVERNMENT - DISTRICT/AUTHORITY,303,LEVEL III,Y
324,9898104,HARBORVIEW MEDICAL CENTER,325 9TH AVE,SEATTLE,WA,98104,GENERAL ACUTE CARE,413,KING,53033,USA,47.60386015,-122.3239889,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,www.uwmedicine.org,53,GOVERNMENT - LOCAL,413,"LEVEL I, LEVEL I PEDIATRIC",Y
325,9998133,UW MEDICINE NORTHWEST HOSPITAL,1550 NORTH 115TH ST,SEATTLE,WA,98133,GENERAL ACUTE CARE,213,KING,53033,USA,47.71417239,-122.3368954,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://nwhospital.org/,53,NON-PROFIT,213,LEVEL IV,N
326,10098004,OVERLAKE HOSPITAL MEDICAL CENTER,1035 116TH AVE NE,BELLEVUE,WA,98004,GENERAL ACUTE CARE,337,KING,53033,USA,47.62049135,-122.1871752,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,www.overlakehospital.org/,53,NON-PROFIT,337,LEVEL III,Y
327,10998022,ST. ELIZABETH HOSPITAL,1455 BATTERSBY AVENUE,ENUMCLAW,WA,98022,CRITICAL ACCESS,38,KING,53033,USA,47.20917576,-121.9877471,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,www.fhshealth.org,53,NON-PROFIT,38,LEVEL V,Y
328,11198166,HIGHLINE MEDICAL CENTER,16251 SYLVESTER RD SW,BURIEN,WA,98166,GENERAL ACUTE CARE,269,KING,53033,USA,47.45743559,-122.3432122,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.highlinemedicalcenter.org/,53,NON-PROFIT,269,LEVEL IV,N
329,11598003,ST. FRANCIS HOSPITAL,34515 9TH AVENUE SOUTH,FEDERAL WAY,WA,98003,GENERAL ACUTE CARE,128,KING,53033,USA,47.29269775,-122.3273924,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,www.fhshealth.org,53,NON-PROFIT,128,LEVEL IV,N
330,9344221,EDWIN SHAW REHABILITATION INSTITUTE,330 BROADWAY EAST,CUYAHOGA FALLS,OH,44221,REHABILITATION,139,SUMMIT,39153,USA,41.13214627,-81.47737547,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,2018-08-10T00:00:00.000Z,IMAGERY,2014-01-31T00:00:00.000Z,http://www.edwinshaw.com,39,NON-PROFIT,139,NOT AVAILABLE,N
331,3098926,KITTITAS VALLEY COMMUNITY HOSPITAL,603 S CHESTNUT ST,ELLENSBURG,WA,98926,CRITICAL ACCESS,25,KITTITAS,53037,USA,46.98709397,-120.5378963,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,kvhealthcare.org,53,GOVERNMENT - DISTRICT/AUTHORITY,25,LEVEL IV,Y
332,14044481,ST JOSEPH HEALTH CENTER,667 EASTLAND AVE SE,WARREN,OH,44481,GENERAL ACUTE CARE,219,TRUMBULL,39155,USA,41.23091175,-80.77715528,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,2018-08-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.hmpartners.org,39,NON-PROFIT,219,LEVEL III,Y
333,2944482,TRUMBULL MEMORIAL HOSPITAL,1350 EAST MARKET STREET,WARREN,OH,44482,GENERAL ACUTE CARE,346,TRUMBULL,39155,USA,41.23585592,-80.79877826,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,2018-08-10T00:00:00.000Z,IMAGERY,2014-02-04T00:00:00.000Z,http://www.valleycarehealth.net,39,PROPRIETARY,346,LEVEL III,Y
334,7598331,FORKS COMMUNITY HOSPITAL,530 BOGACHIEL WAY,FORKS,WA,98331,CRITICAL ACCESS,37,CLALLAM,53009,USA,47.94620734,-124.392588,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,www.forkshospital.org/‎ www.forkshospital.org/‎ www.forkshospital.org  www.forkshospital.org,53,GOVERNMENT - DISTRICT/AUTHORITY,37,LEVEL IV,N
335,3397031,PROVIDENCE HOOD RIVER MEMORIAL HOSPITAL,810 12TH STREET,HOOD RIVER,OR,97031,CRITICAL ACCESS,25,HOOD RIVER,41027,USA,45.70483197,-121.5239086,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,2018-08-10T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://oregon.providence.org/patients/facilities/providence-hood-river-memorial-hospital/Pages/default.aspx,41,NON-PROFIT,25,LEVEL III,N
336,9360901,RIVERSIDE MEDICAL CENTER,350 N WALL ST,KANKAKEE,IL,60901,GENERAL ACUTE CARE,325,KANKAKEE,17091,USA,41.12508686,-87.88189889,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,2018-08-09T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.riversidehealthcare.org,17,NON-PROFIT,325,LEVEL II,Y
337,497845,BLUE MOUNTAIN HOSPITAL,170 FORD ROAD,JOHN DAY,OR,97845,CRITICAL ACCESS,25,GRANT,41023,USA,44.41711272,-118.9596915,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,2018-08-10T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,www.bluemountainhospital.org,41,NON-PROFIT,25,LEVEL IV,Y
338,2912601,VASSAR BROTHERS MEDICAL CENTER,45 READE PL,POUGHKEEPSIE,NY,12601,GENERAL ACUTE CARE,365,DUTCHESS,36027,USA,41.69385894,-73.93578611,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.healthquest.org/poughkeepsie/vassar-brothers-medical-center.aspx,36,NON-PROFIT,365,LEVEL II,Y
339,3214215,ERIE COUNTY MEDICAL CENTER,462 GRIDER ST,BUFFALO,NY,14215,GENERAL ACUTE CARE,550,ERIE,36029,USA,42.9250771,-78.83114577,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.ecmc.edu,36,GOVERNMENT - DISTRICT/AUTHORITY,550,LEVEL I,Y
340,5514607,STRONG MEMORIAL HOSPITAL,601 ELMWOOD AVE,ROCHESTER,NY,14607,GENERAL ACUTE CARE,830,MONROE,36055,USA,43.12280887,-77.62425943,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.urmc.rochester.edu,36,NON-PROFIT,830,"LEVEL I, LEVEL I PEDIATRIC",Y
341,6411030,NORTH SHORE UNIVERSITY HOSPITAL,300 COMMUNITY DR,MANHASSET,NY,11030,GENERAL ACUTE CARE,764,NASSAU,36059,USA,40.77763592,-73.70161094,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.northshorelij.com/hospitals/location/north-shore-university-hospital,36,NON-PROFIT,764,LEVEL I,Y
342,6511554,NASSAU UNIVERSITY MEDICAL CENTER,2201 HEMPSTEAD TPKE,EAST MEADOW,NY,11554,GENERAL ACUTE CARE,530,NASSAU,36059,USA,40.72625551,-73.55373802,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.nuhealth.net,36,GOVERNMENT - DISTRICT/AUTHORITY,530,LEVEL I,Y
343,7011510,SOUTH NASSAU COMMUNITIES HOSPITAL,1 HEALTHY WAY,OCEANSIDE,NY,11510,GENERAL ACUTE CARE,455,NASSAU,36059,USA,40.650998,-73.63083944,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.southnassau.org,36,NON-PROFIT,455,LEVEL II,N
344,8313210,UPSTATE UNIVERSITY HOSPITAL - DOWNTOWN CAMPUS,750 E ADAMS ST,SYRACUSE,NY,13210,GENERAL ACUTE CARE,409,ONONDAGA,36067,USA,43.04189732,-76.13983046,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.upstate.edu/,36,NON-PROFIT,409,"LEVEL I, LEVEL I PEDIATRIC",Y
345,8712550,ST. LUKE'S CORNWALL HOSPITAL - NEWBURGH CAMPUS,70 DUBOIS ST,NEWBURGH,NY,12550,GENERAL ACUTE CARE,242,ORANGE,36071,USA,41.50342485,-74.01456558,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.stlukescornwallhospital.org,36,NON-PROFIT,242,LEVEL III,Y
346,3303038,PARKLAND MEDICAL CENTER,ONE PARKLAND DRIVE,DERRY,NH,3038,GENERAL ACUTE CARE,86,ROCKINGHAM,33015,USA,42.87677117,-71.31666154,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,2018-08-09T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.parklandmedicalcenter.com,33,PROPRIETARY,86,LEVEL III,Y
347,9310924,ORANGE REGIONAL MEDICAL CENTER,707 EAST MAIN STREET,MIDDLETOWN,NY,10924,GENERAL ACUTE CARE,353,ORANGE,36071,USA,41.44191408,-74.36831227,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.ormc.org/default.aspx,36,NON-PROFIT,353,LEVEL II,Y
348,3499362,PROVIDENCE ST. MARY MEDICAL CENTER,401 W POPLAR ST,WALLA WALLA,WA,99362,GENERAL ACUTE CARE,142,WALLA WALLA,53071,USA,46.06222765,-118.343197,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.providence.org,53,NON-PROFIT,142,"LEVEL III, LEVEL III PEDIATRIC",Y
349,6899362,ADVENTIST HEALTH WALLA WALLA GENERAL HOSPITAL,1025 2ND AVE S,WALLA WALLA,WA,99362,GENERAL ACUTE CARE,72,WALLA WALLA,53071,USA,46.05516275,-118.3291664,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,https://www.adventisthealth.org/walla-walla/pages/default.aspx,53,NON-PROFIT,72,NOT AVAILABLE,Y
350,15298250,PEACEHEALTH PEACE ISLAND MEDICAL CENTER,1117 SPRING ST,FRIDAY HARBOR,WA,98250,CRITICAL ACCESS,25,SAN JUAN,53055,USA,48.52677897,-123.0296011,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY,2017-03-27T00:00:00.000Z,https://www.peacehealth.org/peace-island-medical-center,53,NON-PROFIT,25,LEVEL IV,N
351,15399204,PROVIDENCE SACRED HEART MEDICAL CENTER AND CHILDREN'S HOSPITAL,101 W 8TH AVE,SPOKANE,WA,99204,GENERAL ACUTE CARE,638,SPOKANE,53063,USA,47.649213,-117.4135954,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY/OTHER,2017-03-27T00:00:00.000Z,http://washington.providence.org/hospitals/sacred-heart-medical-center-and-childrens-hospital/,53,NON-PROFIT,638,LEVEL II PEDIATRIC,Y
352,5784060,PARK CITY MEDICAL CENTER,900 ROUND VALLEY DRIVE,PARK CITY,UT,84060,GENERAL ACUTE CARE,26,SUMMIT,49043,USA,40.68745436,-111.4694822,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://opendata.utah.gov/Health/Utah-Hospital-Characteristics/ierb-h3t5/data,2018-08-11T00:00:00.000Z,IMAGERY/OTHER,2014-03-12T00:00:00.000Z,http://intermountainhealthcare.org,49,NON-PROFIT,26,LEVEL IV,Y
353,9912180,SAMARITAN HOSPITAL,2215 BURDETT AVE,TROY,NY,12180,GENERAL ACUTE CARE,212,RENSSELAER,36083,USA,42.73329249,-73.672164,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.nehealth.com,36,NON-PROFIT,212,NOT AVAILABLE,N
354,10110960,NYACK HOSPITAL,160 N MIDLAND AVE,NYACK,NY,10960,GENERAL ACUTE CARE,375,ROCKLAND,36087,USA,41.09621147,-73.92601813,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.nyackhospital.org,36,NON-PROFIT,375,AREA,N
355,10713676,CANTON-POTSDAM HOSPITAL,50 LEROY ST,POTSDAM,NY,13676,GENERAL ACUTE CARE,94,ST. LAWRENCE,36089,USA,44.67651062,-74.98211632,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.cphospital.org,36,NON-PROFIT,94,LEVEL III,N
356,10912866,SARATOGA HOSPITAL,211 CHURCH ST,SARATOGA,NY,12866,GENERAL ACUTE CARE,171,SARATOGA,36091,USA,43.08588022,-73.79678273,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://saratogahospital.org/,36,NON-PROFIT,171,NOT AVAILABLE,Y
357,1060035,HIGHLAND PARK HOSPITAL,777 PARK AVENUE WEST,HIGHLAND PARK,IL,60035,GENERAL ACUTE CARE,,LAKE,17097,USA,42.19110677,-87.80841495,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.northshore.org/locations/highland-park-hospital/,17,NON-PROFIT,,LEVEL II,N
358,6560045,NORTHWESTERN LAKE FOREST HOSPITAL,660 N WESTMORELAND ROAD,LAKE FOREST,IL,60045,GENERAL ACUTE CARE,188,LAKE,17097,USA,42.25227863,-87.86529443,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,2018-08-09T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.lfh.org,17,NON-PROFIT,188,LEVEL II,Y
359,9960048,ADVOCATE CONDELL MEDICAL CENTER,801 S MILWAUKEE AVE,LIBERTYVILLE,IL,60048,GENERAL ACUTE CARE,279,LAKE,17097,USA,42.274235,-87.95769974,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,2018-08-09T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.advocatehealth.com/condell/,17,NON-PROFIT,279,LEVEL I,Y
360,12860010,ADVOCATE GOOD SHEPHERD HOSPITAL,450 WEST HIGHWAY 22,BARRINGTON,IL,60010,GENERAL ACUTE CARE,169,LAKE,17097,USA,42.19538237,-88.17281887,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,2018-08-09T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.advocatehealth.com/gshp/,17,NON-PROFIT,169,LEVEL II,Y
361,1961401,GALESBURG COTTAGE HOSPITAL,695 N KELLOGG ST,GALESBURG,IL,61401,GENERAL ACUTE CARE,119,KNOX,17095,USA,40.95579903,-90.36576026,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,2018-08-09T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.cottagehospital.com,17,NON-PROFIT,119,LEVEL II,Y
